 IPER  ISTEP           TLEN          ILYR                  STAIN                  TOPIN                  BOTIN                  GHBIN                  DRNIN                  STAOUT                  TOPOUT                  BOTOUT                  GHBOUT                  DRNOUT                  ABER
 1          6          6.00000000       22         4.99367903e-02   9.76280438e+01   0.00000000e+00   1.05581194e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.00312973e+02   0.00000000e+00   7.92312623e+00   1.08582833e-06  
 1          6          6.00000000       23         5.43155699e-02   1.00312973e+02   0.00000000e+00   3.61732652e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   9.56171431e+01   0.00000000e+00   8.36747104e+00   6.30764017e-07  
 1          6          6.00000000       24         5.88682662e-02   9.56171431e+01   3.75123356e-03   5.32217607e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   9.22228101e+01   0.00000000e+00   8.77912795e+00   6.04031559e-07  
 1          6          6.00000000       25         6.36008404e-02   9.22228101e+01   2.70359814e-02   1.01439876e+01   0.00000000e+00   0.00000000e+00   3.75123356e-03   9.32933927e+01   0.00000000e+00   9.16029000e+00   5.85960994e-07  
 1          6          6.00000000       26         6.85324660e-02   9.32933927e+01   1.12773630e-01   3.46487313e+00   0.00000000e+00   0.00000000e+00   2.70359814e-02   8.73998181e+01   0.00000000e+00   9.51271748e+00   3.00501974e-07  
 1          6          6.00000000       27         7.36339743e-02   8.73998181e+01   2.37814680e-01   5.08391075e+00   0.00000000e+00   0.00000000e+00   1.12773630e-01   8.28445588e+01   0.00000000e+00   9.83784498e+00   1.51426763e-07  
 1          6          6.00000000       28         7.89112441e-02   8.28445588e+01   3.52437815e-01   9.63419155e+00   0.00000000e+00   0.00000000e+00   2.37814680e-01   8.25354188e+01   0.00000000e+00   1.01368659e+01   -5.46915615e-08 
 1          6          6.00000000       29         8.43825725e-02   8.25354188e+01   4.57002338e-01   3.27669854e+00   0.00000000e+00   0.00000000e+00   3.52437815e-01   7.55902537e+01   0.00000000e+00   1.04108111e+01   -3.03651440e-07 
 1          6          6.00000000       30         9.00204357e-02   7.55902537e+01   5.51856246e-01   4.78876751e+00   0.00000000e+00   0.00000000e+00   4.57002338e-01   6.99032760e+01   0.00000000e+00   1.06606201e+01   -5.73841907e-07 
 1          6          6.00000000       31         9.58305210e-02   6.99032760e+01   6.37362876e-01   8.99563293e+00   0.00000000e+00   0.00000000e+00   5.51856246e-01   6.81930361e+01   0.00000000e+00   1.08872109e+01   -8.71775997e-07 
 1          6          6.00000000       32         1.01829925e-01   6.81930361e+01   7.13935103e-01   3.03883304e+00   0.00000000e+00   0.00000000e+00   6.37362876e-01   6.03187107e+01   0.00000000e+00   1.10915614e+01   -8.17273355e-07 
 1          6          6.00000000       33         1.07993056e-01   6.03187107e+01   7.83450385e-01   4.41198199e+00   0.00000000e+00   0.00000000e+00   7.13935103e-01   5.36333755e+01   0.00000000e+00   1.12748265e+01   -9.44771122e-07 
 1          6          6.00000000       34         1.14325227e-01   5.36333755e+01   8.52130402e-01   8.15755477e+00   0.00000000e+00   0.00000000e+00   7.83450385e-01   5.05353907e+01   0.00000000e+00   1.14385458e+01   -9.81925824e-07 
 1          6          6.00000000       35         1.20841763e-01   5.05353907e+01   9.13520385e-01   2.71974990e+00   0.00000000e+00   0.00000000e+00   8.52130402e-01   4.18522947e+01   0.00000000e+00   1.15850782e+01   -5.43588291e-07 
 1          6          6.00000000       36         1.27519361e-01   4.18522947e+01   1.00973478e+00   3.89447034e+00   0.00000000e+00   0.00000000e+00   9.13520385e-01   3.42518622e+01   0.00000000e+00   1.17186370e+01   -3.85047955e-07 
 1          6          6.00000000       37         1.34362441e-01   3.42518622e+01   1.10233874e+00   6.91742746e+00   0.00000000e+00   0.00000000e+00   1.00973478e+00   2.95481070e+01   0.00000000e+00   1.18481491e+01   -1.30745375e-07 
 1          6          6.00000000       38         1.41382815e-01   2.95481070e+01   1.20129923e+00   2.21790176e+00   0.00000000e+00   0.00000000e+00   1.10233874e+00   2.00094705e+01   0.00000000e+00   1.19968814e+01   1.85630425e-07  
 1          6          6.00000000       39         1.48558337e-01   2.00094705e+01   1.31058991e+00   3.01919059e+00   0.00000000e+00   0.00000000e+00   1.20129923e+00   1.10376419e+01   0.00000000e+00   1.22488680e+01   2.71886828e-07  
 1          6          6.00000000       40         1.55879926e-01   1.10376419e+01   0.00000000e+00   3.29974476e+00   0.00000000e+00   0.00000000e+00   1.31058991e+00   0.00000000e+00   0.00000000e+00   1.31826758e+01   8.72338982e-07  
 1          7          7.00000000       1          7.20000060e-09   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   7.20012849e-09   0.00000000e+00   0.00000000e+00   -1.27897692e-13 
 1          7          7.00000000       2          9.60000079e-09   7.20012849e-09   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.67999019e-08   0.00000000e+00   0.00000000e+00   2.27373675e-13  
 1          7          7.00000000       3          9.36246932e-01   1.67999019e-08   0.00000000e+00   6.49363517e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   7.42983215e+00   0.00000000e+00   0.00000000e+00   4.99695606e-05  
 1          7          7.00000000       4          8.41476810e-01   7.42983215e+00   0.00000000e+00   1.38401380e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.21114831e+01   0.00000000e+00   0.00000000e+00   -3.61093742e-05 
 1          7          7.00000000       5          7.47006246e-01   2.21114831e+01   0.00000000e+00   4.76634195e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.76248262e+01   0.00000000e+00   0.00000000e+00   5.07414536e-06  
 1          7          7.00000000       6          6.51025890e-01   2.76248262e+01   0.00000000e+00   7.05836249e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   3.53339740e+01   0.00000000e+00   0.00000000e+00   2.40616144e-04  
 1          7          7.00000000       7          5.55151964e-01   3.53339740e+01   0.00000000e+00   1.36503778e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   4.95397397e+01   0.00000000e+00   0.00000000e+00   -2.35993185e-04 
 1          7          7.00000000       8          4.66555064e-01   4.95397397e+01   2.84217094e-14   4.71281909e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   5.47191652e+01   0.00000000e+00   0.00000000e+00   -5.12545587e-05 
 1          7          7.00000000       9          3.84036417e-01   5.47191652e+01   0.00000000e+00   6.98220243e+00   0.00000000e+00   0.00000000e+00   2.84217094e-14   6.20858342e+01   0.00000000e+00   0.00000000e+00   -4.30198688e-04 
 1          7          7.00000000       10         3.07813723e-01   6.20858342e+01   0.00000000e+00   1.34967062e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   7.58900637e+01   0.00000000e+00   0.00000000e+00   2.90450102e-04  
 1          7          7.00000000       11         2.39566021e-01   7.58900637e+01   0.00000000e+00   4.65668003e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   8.07582402e+01   0.00000000e+00   2.80262541e-02   4.32895014e-05  
 1          7          7.00000000       12         1.74417115e-01   8.07582402e+01   0.00000000e+00   6.89384921e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   8.76311843e+01   0.00000000e+00   1.94997576e-01   3.24698083e-04  
 1          7          7.00000000       13         1.26477910e-01   8.76311843e+01   0.00000000e+00   1.33032744e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.00300583e+02   0.00000000e+00   7.60541228e-01   -1.87569119e-04 
 1          7          7.00000000       14         9.14724052e-02   1.00300583e+02   0.00000000e+00   4.58420235e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.03010188e+02   0.00000000e+00   1.96609521e+00   -2.60302904e-05 
 1          7          7.00000000       15         7.20043642e-02   1.03010188e+02   0.00000000e+00   6.77894531e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.06583790e+02   0.00000000e+00   3.27735280e+00   -4.60149369e-06 
 1          7          7.00000000       16         5.86497920e-02   1.06583790e+02   0.00000000e+00   1.30522297e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.15085895e+02   0.00000000e+00   4.60877366e+00   9.83941835e-07  
 1          7          7.00000000       17         5.16038700e-02   1.15085895e+02   0.00000000e+00   4.49060319e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.13952603e+02   0.00000000e+00   5.67550029e+00   -1.21409973e-06 
 1          7          7.00000000       18         4.97308050e-02   1.13952603e+02   0.00000000e+00   6.63141401e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.14078985e+02   0.00000000e+00   6.55476122e+00   8.58637854e-07  
 1          7          7.00000000       19         4.87338382e-02   1.14078985e+02   0.00000000e+00   1.27336575e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.19536896e+02   0.00000000e+00   7.32447935e+00   1.28103629e-06  
 1          7          7.00000000       20         4.84359501e-02   1.19536896e+02   0.00000000e+00   4.37268490e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.15941857e+02   0.00000000e+00   8.01615927e+00   1.29660854e-06  
 1          7          7.00000000       21         4.86919404e-02   1.15941857e+02   0.00000000e+00   6.44659220e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.13791736e+02   0.00000000e+00   8.64540350e+00   6.65043046e-07  
 1          7          7.00000000       22         4.99372067e-02   1.13791736e+02   0.00000000e+00   1.23380547e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.16958354e+02   0.00000000e+00   9.22137499e+00   -1.60982093e-07 
 1          7          7.00000000       23         5.43159796e-02   1.16958354e+02   0.00000000e+00   4.22694903e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.11498470e+02   0.00000000e+00   9.74114757e+00   7.86086368e-07  
 1          7          7.00000000       24         5.88686697e-02   1.11498470e+02   3.75123356e-03   6.21889225e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.07557423e+02   0.00000000e+00   1.02225589e+01   6.35966479e-08  
 1          7          7.00000000       25         6.36012384e-02   1.07557423e+02   2.70359814e-02   1.18524479e+01   0.00000000e+00   0.00000000e+00   3.75123356e-03   1.08828501e+02   0.00000000e+00   1.06682559e+01   -6.25668335e-08 
 1          7          7.00000000       26         6.85328594e-02   1.08828501e+02   1.24858509e-01   4.04829319e+00   0.00000000e+00   0.00000000e+00   2.70359814e-02   1.01962806e+02   0.00000000e+00   1.10803433e+01   5.55242803e-07  
 1          7          7.00000000       27         7.36343635e-02   1.01962806e+02   2.71096387e-01   5.93979821e+00   0.00000000e+00   0.00000000e+00   1.24858509e-01   9.66619470e+01   0.00000000e+00   1.14605295e+01   1.24533539e-07  
 1          7          7.00000000       28         7.89116296e-02   9.66619470e+01   4.05179304e-01   1.12556950e+01   0.00000000e+00   0.00000000e+00   2.71096387e-01   9.63204043e+01   0.00000000e+00   1.18102319e+01   2.34141325e-07  
 1          7          7.00000000       29         8.43829551e-02   9.63204043e+01   5.27531894e-01   3.82810285e+00   0.00000000e+00   0.00000000e+00   4.05179304e-01   8.82245693e+01   0.00000000e+00   1.21306724e+01   9.99127383e-07  
 1          7          7.00000000       30         9.00208155e-02   8.82245693e+01   6.38564802e-01   5.59453111e+00   0.00000000e+00   0.00000000e+00   5.27531894e-01   8.15971914e+01   0.00000000e+00   1.24229621e+01   6.40222968e-07  
 1          7          7.00000000       31         9.58308983e-02   8.15971914e+01   7.38706079e-01   1.05089910e+01   0.00000000e+00   0.00000000e+00   6.38564802e-01   7.96139692e+01   0.00000000e+00   1.26881846e+01   7.65943680e-07  
 1          7          7.00000000       32         1.01830300e-01   7.96139692e+01   8.28441310e-01   3.55001347e+00   0.00000000e+00   0.00000000e+00   7.38706079e-01   7.04280553e+01   0.00000000e+00   1.29274917e+01   1.19725687e-06  
 1          7          7.00000000       33         1.07993430e-01   7.04280553e+01   9.09737837e-01   5.15409751e+00   0.00000000e+00   0.00000000e+00   8.28441310e-01   6.26292013e+01   0.00000000e+00   1.31422408e+01   6.93618622e-07  
 1          7          7.00000000       34         1.14325599e-01   6.26292013e+01   9.88941239e-01   9.52956374e+00   0.00000000e+00   0.00000000e+00   9.09737837e-01   5.90180556e+01   0.00000000e+00   1.33342378e+01   5.37832163e-07  
 1          7          7.00000000       35         1.20842133e-01   5.90180556e+01   1.05979028e+00   3.17715798e+00   0.00000000e+00   0.00000000e+00   9.88941239e-01   4.88806600e+01   0.00000000e+00   1.35062442e+01   5.59712007e-07  
 1          7          7.00000000       36         1.27519731e-01   4.88806600e+01   1.17303481e+00   4.54942174e+00   0.00000000e+00   0.00000000e+00   1.05979028e+00   4.00076609e+01   0.00000000e+00   1.36631854e+01   -2.45988745e-07 
 1          7          7.00000000       37         1.34362810e-01   4.00076609e+01   1.28182089e+00   8.08071967e+00   0.00000000e+00   0.00000000e+00   1.17303481e+00   3.45160448e+01   0.00000000e+00   1.38154855e+01   -8.63066906e-07 
 1          7          7.00000000       38         1.41383183e-01   3.45160448e+01   1.39787470e+00   2.59087618e+00   0.00000000e+00   0.00000000e+00   1.28182089e+00   2.33740608e+01   0.00000000e+00   1.39902979e+01   -7.28401111e-07 
 1          7          7.00000000       39         1.48558704e-01   2.33740608e+01   1.52652966e+00   3.52690958e+00   0.00000000e+00   0.00000000e+00   1.39787470e+00   1.28925222e+01   0.00000000e+00   1.42856635e+01   -1.68292442e-06 
 1          7          7.00000000       40         1.55880293e-01   1.28925222e+01   0.00000000e+00   3.85463988e+00   0.00000000e+00   0.00000000e+00   1.52652966e+00   0.00000000e+00   0.00000000e+00   1.53765155e+01   -2.80556806e-06 
 1          8          8.00000000       1          7.20000060e-09   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   7.20012849e-09   0.00000000e+00   0.00000000e+00   -1.27897692e-13 
 1          8          8.00000000       2          9.60000079e-09   7.20012849e-09   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.67999019e-08   0.00000000e+00   0.00000000e+00   2.27373675e-13  
 1          8          8.00000000       3          9.36247915e-01   1.67999019e-08   0.00000000e+00   7.43917869e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   8.37537776e+00   0.00000000e+00   0.00000000e+00   4.88663792e-05  
 1          8          8.00000000       4          8.41479502e-01   8.37537776e+00   0.00000000e+00   1.58625192e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.50794173e+01   0.00000000e+00   0.00000000e+00   -4.08999791e-05 
 1          8          8.00000000       5          7.47011216e-01   2.50794173e+01   0.00000000e+00   5.46261029e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   3.12890401e+01   0.00000000e+00   0.00000000e+00   -1.32735100e-06 
 1          8          8.00000000       6          6.51035352e-01   3.12890401e+01   0.00000000e+00   8.08881831e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   4.00285797e+01   0.00000000e+00   0.00000000e+00   3.14155335e-04  
 1          8          8.00000000       7          5.55166869e-01   4.00285797e+01   0.00000000e+00   1.56404639e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   5.62245193e+01   0.00000000e+00   0.00000000e+00   -3.08958231e-04 
 1          8          8.00000000       8          4.66567914e-01   5.62245193e+01   2.84217094e-14   5.39924272e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   6.20903821e+01   0.00000000e+00   0.00000000e+00   -5.21269997e-05 
 1          8          8.00000000       9          3.84050515e-01   6.20903821e+01   0.00000000e+00   7.99836203e+00   0.00000000e+00   0.00000000e+00   2.84217094e-14   7.04732229e+01   0.00000000e+00   0.00000000e+00   -4.28274770e-04 
 1          8          8.00000000       10         3.07828434e-01   7.04732229e+01   0.00000000e+00   1.54582817e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   8.62390385e+01   0.00000000e+00   0.00000000e+00   2.94574046e-04  
 1          8          8.00000000       11         2.39580360e-01   8.62390385e+01   0.00000000e+00   5.33288529e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   9.17834276e+01   0.00000000e+00   2.80262541e-02   5.03154836e-05  
 1          8          8.00000000       12         1.74426841e-01   9.17834276e+01   0.00000000e+00   7.89424870e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   9.96565897e+01   0.00000000e+00   1.94997576e-01   5.15825751e-04  
 1          8          8.00000000       13         1.26487817e-01   9.96565897e+01   0.00000000e+00   1.52316376e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.14204384e+02   0.00000000e+00   8.10690582e-01   -3.58965497e-04 
 1          8          8.00000000       14         9.14772173e-02   1.14204384e+02   0.00000000e+00   5.24824455e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.17355102e+02   0.00000000e+00   2.18903183e+00   -2.81509174e-05 
 1          8          8.00000000       15         7.20074615e-02   1.17355102e+02   0.00000000e+00   7.76039264e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.21501917e+02   0.00000000e+00   3.68559889e+00   -1.45638860e-05 
 1          8          8.00000000       16         5.86520319e-02   1.21501917e+02   0.00000000e+00   1.49403055e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.31279083e+02   0.00000000e+00   5.22180035e+00   -7.94406237e-06 
 1          8          8.00000000       17         5.16046933e-02   1.31279083e+02   0.00000000e+00   5.13985305e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.30019557e+02   0.00000000e+00   6.45099153e+00   -8.34956581e-06 
 1          8          8.00000000       18         4.97314554e-02   1.30019557e+02   0.00000000e+00   7.58980264e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.30197684e+02   0.00000000e+00   7.46141222e+00   -4.81943658e-06 
 1          8          8.00000000       19         4.87343734e-02   1.30197684e+02   0.00000000e+00   1.45727835e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.36474418e+02   0.00000000e+00   8.34478763e+00   -3.56882435e-06 
 1          8          8.00000000       20         4.84364024e-02   1.36474418e+02   0.00000000e+00   5.00398671e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.32388915e+02   0.00000000e+00   9.13792769e+00   -2.42912455e-06 
 1          8          8.00000000       21         4.86923291e-02   1.32388915e+02   0.00000000e+00   7.37703987e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.29955321e+02   0.00000000e+00   9.85932920e+00   -2.90868750e-06 
 1          8          8.00000000       22         4.99372962e-02   1.29955321e+02   0.00000000e+00   1.41179942e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.33603639e+02   0.00000000e+00   1.05196179e+01   -3.78748156e-06 
 1          8          8.00000000       23         5.43160673e-02   1.33603639e+02   0.00000000e+00   4.83657298e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.27379711e+02   0.00000000e+00   1.11148192e+01   -2.00601055e-06 
 1          8          8.00000000       24         5.88687556e-02   1.27379711e+02   3.75123356e-03   7.11561063e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.22891958e+02   0.00000000e+00   1.16659856e+01   -2.79287699e-06 
 1          8          8.00000000       25         6.36013228e-02   1.22891958e+02   2.70359814e-02   1.35609126e+01   0.00000000e+00   0.00000000e+00   3.75123356e-03   1.24363542e+02   0.00000000e+00   1.21762183e+01   -2.97860688e-06 
 1          8          8.00000000       26         6.85329424e-02   1.24363542e+02   1.36942430e-01   4.63171478e+00   0.00000000e+00   0.00000000e+00   2.70359814e-02   1.16525732e+02   0.00000000e+00   1.26479660e+01   -1.55675770e-06 
 1          8          8.00000000       27         7.36344452e-02   1.16525732e+02   3.04377295e-01   6.79568806e+00   0.00000000e+00   0.00000000e+00   1.36942430e-01   1.10479280e+02   0.00000000e+00   1.30832112e+01   -2.05497590e-06 
 1          8          8.00000000       28         7.89117102e-02   1.10479280e+02   4.57920140e-01   1.28772032e+01   0.00000000e+00   0.00000000e+00   3.04377295e-01   1.10105344e+02   0.00000000e+00   1.34835956e+01   -1.97673873e-06 
 1          8          8.00000000       29         8.43830347e-02   1.10105344e+02   5.98060920e-01   4.37950884e+00   0.00000000e+00   0.00000000e+00   4.57920140e-01   1.00858845e+02   0.00000000e+00   1.38505316e+01   -4.78703297e-07 
 1          8          8.00000000       30         9.00208944e-02   1.00858845e+02   7.25272932e-01   6.40029724e+00   0.00000000e+00   0.00000000e+00   5.98060920e-01   9.32910742e+01   0.00000000e+00   1.41853023e+01   -9.78855915e-07 
 1          8          8.00000000       31         9.58309765e-02   9.32910742e+01   8.40048941e-01   1.20223538e+01   0.00000000e+00   0.00000000e+00   7.25272932e-01   9.10348791e+01   0.00000000e+00   1.44891568e+01   -9.52847024e-07 
 1          8          8.00000000       32         1.01830378e-01   9.10348791e+01   9.42947245e-01   4.06119546e+00   0.00000000e+00   0.00000000e+00   8.40048941e-01   8.05373826e+01   0.00000000e+00   1.47634207e+01   -5.09400024e-08 
 1          8          8.00000000       33         1.07993507e-01   8.05373826e+01   1.03602508e+00   5.89621516e+00   0.00000000e+00   0.00000000e+00   9.42947245e-01   7.16250160e+01   0.00000000e+00   1.50096539e+01   -7.84478047e-07 
 1          8          8.00000000       34         1.14325676e-01   7.16250160e+01   1.12575191e+00   1.09015760e+01   0.00000000e+00   0.00000000e+00   1.03602508e+00   6.75007168e+01   0.00000000e+00   1.52299288e+01   -1.12319295e-06 
 1          8          8.00000000       35         1.20842211e-01   6.75007168e+01   1.20606048e+00   3.63456698e+00   0.00000000e+00   0.00000000e+00   1.12575191e+00   5.59090259e+01   0.00000000e+00   1.54274094e+01   -6.86759302e-07 
 1          8          8.00000000       36         1.27519808e-01   5.59090259e+01   1.33633517e+00   5.20437422e+00   0.00000000e+00   0.00000000e+00   1.20606048e+00   4.57634632e+01   0.00000000e+00   1.56077330e+01   -1.60731931e-06 
 1          8          8.00000000       37         1.34362887e-01   4.57634632e+01   1.46130336e+00   9.24401318e+00   0.00000000e+00   0.00000000e+00   1.33633517e+00   3.94839883e+01   0.00000000e+00   1.57828214e+01   -2.20009509e-06 
 1          8          8.00000000       38         1.41383261e-01   3.94839883e+01   1.59445049e+00   2.96385095e+00   0.00000000e+00   0.00000000e+00   1.46130336e+00   2.67386571e+01   0.00000000e+00   1.59837139e+01   -1.39486635e-06 
 1          8          8.00000000       39         1.48558782e-01   2.67386571e+01   1.74247037e+00   4.03462917e+00   0.00000000e+00   2.64529787e-11   1.59445049e+00   1.47474083e+01   0.00000000e+00   1.63224588e+01   -2.18003521e-06 
 1          8          8.00000000       40         1.55880372e-01   1.47474083e+01   0.00000000e+00   4.40953588e+00   0.00000000e+00   1.12063539e-10   1.74247037e+00   0.00000000e+00   0.00000000e+00   1.75703552e+01   -1.02796931e-06 
 1          9          9.00000000       1          7.20000060e-09   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   7.20012849e-09   0.00000000e+00   0.00000000e+00   -1.27897692e-13 
 1          9          9.00000000       2          9.60000079e-09   7.20012849e-09   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.67999019e-08   0.00000000e+00   0.00000000e+00   2.27373675e-13  
 1          9          9.00000000       3          9.36248083e-01   1.67999019e-08   0.00000000e+00   8.38472298e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   9.32092306e+00   0.00000000e+00   0.00000000e+00   4.80193721e-05  
 1          9          9.00000000       4          8.41479979e-01   9.32092306e+00   0.00000000e+00   1.78849016e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.80473493e+01   0.00000000e+00   0.00000000e+00   -4.46402915e-05 
 1          9          9.00000000       5          7.47011989e-01   2.80473493e+01   0.00000000e+00   6.15887894e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   3.49532465e+01   0.00000000e+00   0.00000000e+00   -6.25311645e-06 
 1          9          9.00000000       6          6.51036558e-01   3.49532465e+01   0.00000000e+00   9.11927462e+00   0.00000000e+00   4.06476958e-07   0.00000000e+00   4.47232137e+01   0.00000000e+00   0.00000000e+00   3.43585295e-04  
 1          9          9.00000000       7          5.55169247e-01   4.47232137e+01   0.00000000e+00   1.76305510e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   6.29092804e+01   0.00000000e+00   0.00000000e+00   -3.46394947e-04 
 1          9          9.00000000       8          4.66570075e-01   6.29092804e+01   2.84217094e-14   6.08566678e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   6.94615708e+01   0.00000000e+00   0.00000000e+00   -5.35495367e-05 
 1          9          9.00000000       9          3.84052938e-01   6.94615708e+01   0.00000000e+00   9.01452255e+00   0.00000000e+00   0.00000000e+00   2.84217094e-14   7.88605763e+01   0.00000000e+00   0.00000000e+00   -4.30056688e-04 
 1          9          9.00000000       10         3.07831060e-01   7.88605763e+01   0.00000000e+00   1.74198594e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   9.65879731e+01   0.00000000e+00   0.00000000e+00   2.93697458e-04  
 1          9          9.00000000       11         2.39583111e-01   9.65879731e+01   0.00000000e+00   6.00909136e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.02808570e+02   0.00000000e+00   2.80262541e-02   5.10305358e-05  
 1          9          9.00000000       12         1.74428304e-01   1.02808570e+02   0.00000000e+00   8.89464959e+00   0.00000000e+00   6.71386571e-07   0.00000000e+00   1.11682037e+02   0.00000000e+00   1.94997576e-01   6.13403703e-04  
 1          9          9.00000000       13         1.26490356e-01   1.11682037e+02   0.00000000e+00   1.71600038e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.28108149e+02   0.00000000e+00   8.60831340e-01   -4.49917414e-04 
 1          9          9.00000000       14         9.14785463e-02   1.28108149e+02   0.00000000e+00   5.91228776e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.31699980e+02   0.00000000e+00   2.41196198e+00   -2.64572054e-05 
 1          9          9.00000000       15         7.20083333e-02   1.31699980e+02   0.00000000e+00   8.74184157e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.36420014e+02   0.00000000e+00   4.09383429e+00   -1.86110833e-05 
 1          9          9.00000000       16         5.86526992e-02   1.36420014e+02   0.00000000e+00   1.68283843e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.47472244e+02   0.00000000e+00   5.83481893e+00   -1.20588868e-05 
 1          9          9.00000000       17         5.16049347e-02   1.47472244e+02   0.00000000e+00   5.78910394e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.46086487e+02   0.00000000e+00   7.22647757e+00   -1.13566732e-05 
 1          9          9.00000000       18         4.97316442e-02   1.46086487e+02   0.00000000e+00   8.54819278e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.46316360e+02   0.00000000e+00   8.36805928e+00   -7.63032030e-06 
 1          9          9.00000000       19         4.87345292e-02   1.46316360e+02   0.00000000e+00   1.64119123e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.53411920e+02   0.00000000e+00   9.36509271e+00   -6.01216373e-06 
 1          9          9.00000000       20         4.84365345e-02   1.53411920e+02   0.00000000e+00   5.63528942e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.48835957e+02   0.00000000e+00   1.02596935e+01   -4.35289829e-06 
 1          9          9.00000000       21         4.86924434e-02   1.48835957e+02   0.00000000e+00   8.30748885e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.46118890e+02   0.00000000e+00   1.10732526e+01   -4.87684719e-06 
 1          9          9.00000000       22         4.99373130e-02   1.46118890e+02   0.00000000e+00   1.58979360e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.50248910e+02   0.00000000e+00   1.18178590e+01   -5.63937412e-06 
 1          9          9.00000000       23         5.43160839e-02   1.50248910e+02   0.00000000e+00   5.44619770e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.43260938e+02   0.00000000e+00   1.24884893e+01   -3.57098640e-06 
