 IPER  ISTEP           TLEN           ILYR    IROW   ICOL            XCORD               YCORD             DrawDown
 1          1          1.00000000       4          1          67         6650.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       4          1          68         6750.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       4          1          69         6850.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       4          1          70         6950.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       4          1          71         7050.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       4          1          72         7150.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       4          1          73         7250.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       4          1          74         7350.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       4          1          75         7450.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       4          1          76         7550.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       4          1          77         7650.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       4          1          78         7750.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       4          1          79         7850.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       4          1          80         7950.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       4          1          81         8050.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       4          1          82         8150.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       4          1          83         8250.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       4          1          84         8350.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       4          1          85         8450.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       4          1          86         8550.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       4          1          87         8650.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       4          1          88         8750.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       4          1          89         8850.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       4          1          90         8950.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       4          1          91         9050.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       4          1          92         9150.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       4          1          93         9250.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       4          1          94         9350.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       4          1          95         9450.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       4          1          96         9550.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       4          1          97         9650.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       4          1          98         9750.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       4          1          99         9850.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       4          1          100        9950.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          1          50.00000000      -50.00000000     0.00000001          
 1          1          1.00000000       5          1          2          150.00000000     -50.00000000     0.00000001          
 1          1          1.00000000       5          1          3          250.00000000     -50.00000000     0.00000001          
 1          1          1.00000000       5          1          4          350.00000000     -50.00000000     0.00000001          
 1          1          1.00000000       5          1          5          450.00000000     -50.00000000     0.00000001          
 1          1          1.00000000       5          1          6          550.00000000     -50.00000000     0.00000001          
 1          1          1.00000000       5          1          7          650.00000000     -50.00000000     0.00000001          
 1          1          1.00000000       5          1          8          750.00000000     -50.00000000     0.00000001          
 1          1          1.00000000       5          1          9          850.00000000     -50.00000000     0.00000001          
 1          1          1.00000000       5          1          10         950.00000000     -50.00000000     0.00000001          
 1          1          1.00000000       5          1          11         1050.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          12         1150.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          13         1250.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          14         1350.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          15         1450.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          16         1550.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          17         1650.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          18         1750.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          19         1850.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          20         1950.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          21         2050.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          22         2150.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          23         2250.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          24         2350.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          25         2450.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          26         2550.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          27         2650.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          28         2750.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          29         2850.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          30         2950.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          31         3050.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          32         3150.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          33         3250.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          34         3350.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          35         3450.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          36         3550.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          37         3650.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          38         3750.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          39         3850.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          40         3950.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          41         4050.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          42         4150.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          43         4250.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          44         4350.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          45         4450.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          46         4550.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          47         4650.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          48         4750.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          49         4850.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          50         4950.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          51         5050.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          52         5150.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          53         5250.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          54         5350.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          55         5450.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          56         5550.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          57         5650.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          58         5750.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          59         5850.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          60         5950.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          61         6050.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          62         6150.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          63         6250.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          64         6350.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          65         6450.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          66         6550.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          67         6650.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          68         6750.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          69         6850.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          70         6950.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          71         7050.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          72         7150.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          73         7250.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          74         7350.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          75         7450.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          76         7550.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          77         7650.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          78         7750.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          79         7850.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          80         7950.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          81         8050.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          82         8150.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          83         8250.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          84         8350.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          85         8450.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          86         8550.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          87         8650.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          88         8750.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          89         8850.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          90         8950.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          91         9050.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          92         9150.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          93         9250.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          94         9350.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          95         9450.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          96         9550.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          97         9650.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          98         9750.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          99         9850.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       5          1          100        9950.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          1          50.00000000      -50.00000000     0.00000001          
 1          1          1.00000000       6          1          2          150.00000000     -50.00000000     0.00000001          
 1          1          1.00000000       6          1          3          250.00000000     -50.00000000     0.00000001          
 1          1          1.00000000       6          1          4          350.00000000     -50.00000000     0.00000001          
 1          1          1.00000000       6          1          5          450.00000000     -50.00000000     0.00000001          
 1          1          1.00000000       6          1          6          550.00000000     -50.00000000     0.00000001          
 1          1          1.00000000       6          1          7          650.00000000     -50.00000000     0.00000001          
 1          1          1.00000000       6          1          8          750.00000000     -50.00000000     0.00000001          
 1          1          1.00000000       6          1          9          850.00000000     -50.00000000     0.00000001          
 1          1          1.00000000       6          1          10         950.00000000     -50.00000000     0.00000001          
 1          1          1.00000000       6          1          11         1050.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          12         1150.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          13         1250.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          14         1350.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          15         1450.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          16         1550.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          17         1650.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          18         1750.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          19         1850.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          20         1950.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          21         2050.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          22         2150.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          23         2250.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          24         2350.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          25         2450.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          26         2550.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          27         2650.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          28         2750.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          29         2850.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          30         2950.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          31         3050.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          32         3150.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          33         3250.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          34         3350.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          35         3450.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          36         3550.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          37         3650.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          38         3750.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          39         3850.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          40         3950.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          41         4050.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          42         4150.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          43         4250.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          44         4350.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          45         4450.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          46         4550.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          47         4650.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          48         4750.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          49         4850.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          50         4950.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          51         5050.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          52         5150.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          53         5250.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          54         5350.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          55         5450.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          56         5550.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          57         5650.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          58         5750.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          59         5850.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          60         5950.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          61         6050.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          62         6150.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          63         6250.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          64         6350.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          65         6450.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          66         6550.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          67         6650.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          68         6750.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          69         6850.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          70         6950.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          71         7050.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          72         7150.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          73         7250.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          74         7350.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          75         7450.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          76         7550.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          77         7650.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          78         7750.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          79         7850.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          80         7950.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          81         8050.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          82         8150.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          83         8250.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          84         8350.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          85         8450.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          86         8550.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          87         8650.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          88         8750.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          89         8850.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          90         8950.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          91         9050.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          92         9150.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          93         9250.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          94         9350.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          95         9450.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          96         9550.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          97         9650.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          98         9750.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          99         9850.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       6          1          100        9950.00000000    -50.00000000     0.00000001          
 1          1          1.00000000       7          1          1          50.00000000      -50.00000000     0.00000000          
 1          1          1.00000000       7          1          2          150.00000000     -50.00000000     3.88569469          
 1          1          1.00000000       7          1          3          250.00000000     -50.00000000     7.82476340          
 1          1          1.00000000       7          1          4          350.00000000     -50.00000000     11.80512812         
 1          1          1.00000000       7          1          5          450.00000000     -50.00000000     15.81957462         
 1          1          1.00000000       7          1          6          550.00000000     -50.00000000     19.86372640         
 1          1          1.00000000       7          1          7          650.00000000     -50.00000000     23.93491555         
 1          1          1.00000000       7          1          8          750.00000000     -50.00000000     28.03153312         
 1          1          1.00000000       7          1          9          850.00000000     -50.00000000     32.15264362         
 1          1          1.00000000       7          1          10         950.00000000     -50.00000000     36.29774951         
 1          1          1.00000000       7          1          11         1050.00000000    -50.00000000     40.46664387         
 1          1          1.00000000       7          1          12         1150.00000000    -50.00000000     44.65931600         
 1          1          1.00000000       7          1          13         1250.00000000    -50.00000000     48.87589016         
 1          1          1.00000000       7          1          14         1350.00000000    -50.00000000     53.11658522         
 1          1          1.00000000       7          1          15         1450.00000000    -50.00000000     57.38168785         
 1          1          1.00000000       7          1          16         1550.00000000    -50.00000000     61.67153468         
 1          1          1.00000000       7          1          17         1650.00000000    -50.00000000     65.98650045         
 1          1          1.00000000       7          1          18         1750.00000000    -50.00000000     70.32699012         
 1          1          1.00000000       7          1          19         1850.00000000    -50.00000000     74.69343370         
 1          1          1.00000000       7          1          20         1950.00000000    -50.00000000     79.08628298         
 1          1          1.00000000       7          1          21         2050.00000000    -50.00000000     83.50600946         
 1          1          1.00000000       7          1          22         2150.00000000    -50.00000000     87.95310320         
 1          1          1.00000000       7          1          23         2250.00000000    -50.00000000     92.42807228         
 1          1          1.00000000       7          1          24         2350.00000000    -50.00000000     96.93144265         
 1          1          1.00000000       7          1          25         2450.00000000    -50.00000000     101.46375830        
 1          1          1.00000000       7          1          26         2550.00000000    -50.00000000     106.02558167        
 1          1          1.00000000       7          1          27         2650.00000000    -50.00000000     110.61749420        
 1          1          1.00000000       7          1          28         2750.00000000    -50.00000000     115.24009698        
 1          1          1.00000000       7          1          29         2850.00000000    -50.00000000     119.89401155        
 1          1          1.00000000       7          1          30         2950.00000000    -50.00000000     124.57988072        
 1          1          1.00000000       7          1          31         3050.00000000    -50.00000000     129.29836950        
 1          1          1.00000000       7          1          32         3150.00000000    -50.00000000     134.05016598        
 1          1          1.00000000       7          1          33         3250.00000000    -50.00000000     138.83598226        
 1          1          1.00000000       7          1          34         3350.00000000    -50.00000000     143.65655531        
 1          1          1.00000000       7          1          35         3450.00000000    -50.00000000     148.51264767        
 1          1          1.00000000       7          1          36         3550.00000000    -50.00000000     153.40504777        
 1          1          1.00000000       7          1          37         3650.00000000    -50.00000000     158.33456967        
 1          1          1.00000000       7          1          38         3750.00000000    -50.00000000     163.30205170        
 1          1          1.00000000       7          1          39         3850.00000000    -50.00000000     168.30835276        
 1          1          1.00000000       7          1          40         3950.00000000    -50.00000000     173.35434452        
 1          1          1.00000000       7          1          41         4050.00000000    -50.00000000     178.44089272        
 1          1          1.00000000       7          1          42         4150.00000000    -50.00000000     183.56878976        
 1          1          1.00000000       7          1          43         4250.00000000    -50.00000000     188.73817041        
 1          1          1.00000000       7          1          44         4350.00000000    -50.00000000     193.93571947        
 1          1          1.00000000       7          1          45         4450.00000000    -50.00000000     199.31597209        
 1          1          1.00000000       7          1          46         4550.00000000    -50.00000000     200.00000000        
 1          1          1.00000000       7          1          47         4650.00000000    -50.00000000     200.00000000        
 1          1          1.00000000       7          1          48         4750.00000000    -50.00000000     200.00000000        
 1          1          1.00000000       7          1          49         4850.00000000    -50.00000000     200.00000000        
 1          1          1.00000000       7          1          50         4950.00000000    -50.00000000     200.00000000        
 1          1          1.00000000       7          1          51         5050.00000000    -50.00000000     200.00000000        
 1          1          1.00000000       7          1          52         5150.00000000    -50.00000000     200.00000000        
 1          1          1.00000000       7          1          53         5250.00000000    -50.00000000     200.00000000        
 1          1          1.00000000       7          1          54         5350.00000000    -50.00000000     200.00000000        
 1          1          1.00000000       7          1          55         5450.00000000    -50.00000000     200.00000000        
 1          1          1.00000000       7          1          56         5550.00000000    -50.00000000     200.00000000        
 1          1          1.00000000       7          1          57         5650.00000000    -50.00000000     200.00000000        
 1          1          1.00000000       7          1          58         5750.00000000    -50.00000000     200.00000000        
 1          1          1.00000000       7          1          59         5850.00000000    -50.00000000     200.00000000        
 1          1          1.00000000       7          1          60         5950.00000000    -50.00000000     200.00000000        
 1          1          1.00000000       7          1          61         6050.00000000    -50.00000000     200.00000000        
 1          1          1.00000000       7          1          62         6150.00000000    -50.00000000     200.00000000        
 1          1          1.00000000       7          1          63         6250.00000000    -50.00000000     200.00000000        
 1          1          1.00000000       7          1          64         6350.00000000    -50.00000000     200.00000000        
 1          1          1.00000000       7          1          65         6450.00000000    -50.00000000     200.00000000        
 1          1          1.00000000       7          1          66         6550.00000000    -50.00000000     200.00000000        
 1          1          1.00000000       7          1          67         6650.00000000    -50.00000000     200.00000000        
 1          1          1.00000000       7          1          68         6750.00000000    -50.00000000     200.00000000        
 1          1          1.00000000       7          1          69         6850.00000000    -50.00000000     200.00000000        
 1          1          1.00000000       7          1          70         6950.00000000    -50.00000000     200.00000000        
 1          1          1.00000000       7          1          71         7050.00000000    -50.00000000     200.00000000        
 1          1          1.00000000       7          1          72         7150.00000000    -50.00000000     200.00000000        
 1          1          1.00000000       7          1          73         7250.00000000    -50.00000000     200.00000000        
 1          1          1.00000000       7          1          74         7350.00000000    -50.00000000     200.00000000        
 1          1          1.00000000       7          1          75         7450.00000000    -50.00000000     200.00000000        
 1          1          1.00000000       7          1          76         7550.00000000    -50.00000000     200.00000000        
 1          1          1.00000000       7          1          77         7650.00000000    -50.00000000     200.00000000        
 1          1          1.00000000       7          1          78         7750.00000000    -50.00000000     200.00000000        
 1          1          1.00000000       7          1          79         7850.00000000    -50.00000000     200.00000000        
 1          1          1.00000000       7          1          80         7950.00000000    -50.00000000     200.00000000        
 1          1          1.00000000       7          1          81         8050.00000000    -50.00000000     200.00000000        
 1          1          1.00000000       7          1          82         8150.00000000    -50.00000000     200.00000000        
 1          1          1.00000000       7          1          83         8250.00000000    -50.00000000     200.00000000        
 1          1          1.00000000       7          1          84         8350.00000000    -50.00000000     200.00000000        
 1          1          1.00000000       7          1          85         8450.00000000    -50.00000000     200.00000000        
 1          1          1.00000000       7          1          86         8550.00000000    -50.00000000     200.00000000        
 1          1          1.00000000       7          1          87         8650.00000000    -50.00000000     200.00000000        
 1          1          1.00000000       7          1          88         8750.00000000    -50.00000000     200.00000000        
 1          1          1.00000000       7          1          89         8850.00000000    -50.00000000     200.00000000        
 1          1          1.00000000       7          1          90         8950.00000000    -50.00000000     200.00000000        
 1          1          1.00000000       7          1          91         9050.00000000    -50.00000000     200.00000000        
 1          1          1.00000000       7          1          92         9150.00000000    -50.00000000     200.00000000        
 1          1          1.00000000       7          1          93         9250.00000000    -50.00000000     200.00000000        
 1          1          1.00000000       7          1          94         9350.00000000    -50.00000000     200.00000000        
 1          1          1.00000000       7          1          95         9450.00000000    -50.00000000     200.00000000        
 1          1          1.00000000       7          1          96         9550.00000000    -50.00000000     200.00000000        
 1          1          1.00000000       7          1          97         9650.00000000    -50.00000000     200.00000000        
 1          1          1.00000000       7          1          98         9750.00000000    -50.00000000     200.00000000        
 1          1          1.00000000       7          1          99         9850.00000000    -50.00000000     200.00000000        
 1          1          1.00000000       7          1          100        9950.00000000    -50.00000000     200.00000000        
 1          1          1.00000000       8          1          1          50.00000000      -50.00000000     0.00000000          
 1          1          1.00000000       8          1          2          150.00000000     -50.00000000     3.98155505          
 1          1          1.00000000       8          1          3          250.00000000     -50.00000000     7.97660799          
 1          1          1.00000000       8          1          4          350.00000000     -50.00000000     11.99079253         
 1          1          1.00000000       8          1          5          450.00000000     -50.00000000     16.02634711         
 1          1          1.00000000       8          1          6          550.00000000     -50.00000000     20.08410015         
 1          1          1.00000000       8          1          7          650.00000000     -50.00000000     24.16434100         
 1          1          1.00000000       8          1          8          750.00000000     -50.00000000     28.26719195         
 1          1          1.00000000       8          1          9          850.00000000     -50.00000000     32.39275894         
 1          1          1.00000000       8          1          10         950.00000000     -50.00000000     36.54118573         
 1          1          1.00000000       8          1          11         1050.00000000    -50.00000000     40.71266788         
 1          1          1.00000000       8          1          12         1150.00000000    -50.00000000     44.90745107         
 1          1          1.00000000       8          1          13         1250.00000000    -50.00000000     49.12582461         
 1          1          1.00000000       8          1          14         1350.00000000    -50.00000000     53.36811435         
 1          1          1.00000000       8          1          15         1450.00000000    -50.00000000     57.63467658         
 1          1          1.00000000       8          1          16         1550.00000000    -50.00000000     61.92589324         
 1          1          1.00000000       8          1          17         1650.00000000    -50.00000000     66.24216842         
 1          1          1.00000000       8          1          18         1750.00000000    -50.00000000     70.58392597         
 1          1          1.00000000       8          1          19         1850.00000000    -50.00000000     74.95160785         
 1          1          1.00000000       8          1          20         1950.00000000    -50.00000000     79.34567319         
 1          1          1.00000000       8          1          21         2050.00000000    -50.00000000     83.76659777         
 1          1          1.00000000       8          1          22         2150.00000000    -50.00000000     88.21487386         
 1          1          1.00000000       8          1          23         2250.00000000    -50.00000000     92.69101035         
 1          1          1.00000000       8          1          24         2350.00000000    -50.00000000     97.19553302         
 1          1          1.00000000       8          1          25         2450.00000000    -50.00000000     101.72898502        
 1          1          1.00000000       8          1          26         2550.00000000    -50.00000000     106.29192741        
 1          1          1.00000000       8          1          27         2650.00000000    -50.00000000     110.88493986        
 1          1          1.00000000       8          1          28         2750.00000000    -50.00000000     115.50862135        
 1          1          1.00000000       8          1          29         2850.00000000    -50.00000000     120.16359101        
 1          1          1.00000000       8          1          30         2950.00000000    -50.00000000     124.85048896        
 1          1          1.00000000       8          1          31         3050.00000000    -50.00000000     129.56997723        
 1          1          1.00000000       8          1          32         3150.00000000    -50.00000000     134.32274066        
 1          1          1.00000000       8          1          33         3250.00000000    -50.00000000     139.10948781        
 1          1          1.00000000       8          1          34         3350.00000000    -50.00000000     143.93095174        
